timestamp	wtemp_c	do_mass
8/8/12 0:01	23.29	8.08
8/8/12 0:16	23.22	8.02
8/8/12 0:31	23.17	7.96
8/8/12 0:46	23.1	7.9
8/8/12 1:01	23.04	7.85
8/8/12 1:16	22.98	7.8
8/8/12 1:31	22.92	7.75
8/8/12 1:46	22.86	7.7
8/8/12 2:01	22.8	7.66
8/8/12 2:16	22.73	7.61
8/8/12 2:31	22.67	7.56
8/8/12 2:46	22.61	7.52
8/8/12 3:01	22.55	7.49
8/8/12 3:16	22.5	7.45
8/8/12 3:31	22.44	7.42
8/8/12 3:46	22.38	7.39
8/8/12 4:01	22.33	7.36
8/8/12 4:16	22.27	7.33
8/8/12 4:31	22.21	7.31
8/8/12 4:46	22.15	7.28
8/8/12 5:01	22.1	7.26
8/8/12 5:16	22.04	7.24
8/8/12 5:31	22	7.22
8/8/12 5:46	21.95	7.2
8/8/12 6:01	21.89	7.19
8/8/12 6:16	21.85	7.18
8/8/12 6:31	21.8	7.16
8/8/12 6:46	21.76	7.15
8/8/12 7:01	21.73	7.16
8/8/12 7:16	21.69	7.16
8/8/12 7:31	21.67	7.18
8/8/12 7:46	21.65	7.2
8/8/12 8:01	21.65	7.24
8/8/12 8:16	21.65	7.27
8/8/12 8:31	21.67	7.31
8/8/12 8:46	21.69	7.37
8/8/12 9:01	21.73	7.42
8/8/12 9:16	21.77	7.49
8/8/12 9:31	21.83	7.56
8/8/12 9:46	21.9	7.65
8/8/12 10:01	21.97	7.73
8/8/12 10:16	22.06	7.82
8/8/12 10:31	22.15	7.9
8/8/12 10:46	22.24	7.99
8/8/12 11:01	22.34	8.08
8/8/12 11:16	22.44	8.18
8/8/12 11:31	22.54	8.25
8/8/12 11:46	22.66	8.35
8/8/12 12:01	22.77	8.43
8/8/12 12:16	22.89	8.53
8/8/12 12:31	23	8.61
8/8/12 12:46	23.12	8.69
8/8/12 13:01	23.24	8.76
8/8/12 13:16	23.36	8.86
8/8/12 13:31	23.48	8.94
8/8/12 13:46	23.59	9.02
8/8/12 14:01	23.71	9.1
8/8/12 14:16	23.82	9.18
8/8/12 14:31	23.92	9.25
8/8/12 14:46	24.03	9.33
8/8/12 15:01	24.13	9.38
8/8/12 15:16	24.22	9.43
8/8/12 15:31	24.3	9.5
8/8/12 15:46	24.38	9.55
8/8/12 16:01	24.45	9.6
8/8/12 16:16	24.51	9.65
8/8/12 16:31	24.58	9.69
8/8/12 16:46	24.63	9.72
8/8/12 17:01	24.68	9.74
8/8/12 17:16	24.71	9.75
8/8/12 17:31	24.73	9.77
8/8/12 17:46	24.74	9.73
8/8/12 18:01	24.76	9.74
8/8/12 18:16	24.76	9.73
8/8/12 18:31	24.76	9.71
8/8/12 18:46	24.73	9.67
8/8/12 19:01	24.7	9.63
8/8/12 19:16	24.67	9.57
8/8/12 19:31	24.64	9.53
8/8/12 19:46	24.59	9.45
8/8/12 20:01	24.56	9.37
8/8/12 20:16	24.5	9.29
8/8/12 20:31	24.46	9.22
8/8/12 20:46	24.41	9.15
8/8/12 21:01	24.35	9.06
8/8/12 21:16	24.29	8.97
8/8/12 21:31	24.25	8.89
8/8/12 21:46	24.21	8.78
8/8/12 22:01	24.17	8.72
8/8/12 22:16	24.12	8.63
8/8/12 22:31	24.07	8.55
8/8/12 22:46	24.01	8.47
8/8/12 23:01	23.96	8.39
8/8/12 23:16	23.92	8.32
8/8/12 23:31	23.88	8.27
8/8/12 23:46	23.83	8.19
8/9/12 0:01	23.79	8.12
8/9/12 0:16	23.75	8.06
8/9/12 0:31	23.69	8
8/9/12 0:46	23.64	7.93
8/9/12 1:01	23.58	7.88
8/9/12 1:16	23.51	7.83
8/9/12 1:31	23.45	7.77
8/9/12 1:46	23.4	7.72
8/9/12 2:01	23.35	7.66
8/9/12 2:16	23.29	7.61
8/9/12 2:31	23.24	7.56
8/9/12 2:46	23.19	7.52
8/9/12 3:01	23.15	7.47
8/9/12 3:16	23.1	7.43
8/9/12 3:31	23.05	7.39
8/9/12 3:46	23.02	7.35
8/9/12 4:01	22.97	7.32
8/9/12 4:16	22.94	7.28
8/9/12 4:31	22.9	7.25
8/9/12 4:46	22.86	7.22
8/9/12 5:01	22.81	7.2
8/9/12 5:16	22.77	7.17
8/9/12 5:31	22.73	7.14
8/9/12 5:46	22.7	7.12
8/9/12 6:01	22.69	7.09
8/9/12 6:16	22.66	7.07
8/9/12 6:31	22.61	7.05
8/9/12 6:46	22.59	7.03
8/9/12 7:01	22.57	7.02
8/9/12 7:16	22.55	7.02
8/9/12 7:31	22.53	7.02
8/9/12 7:46	22.52	7.04
8/9/12 8:01	22.5	7.06
8/9/12 8:16	22.5	7.07
8/9/12 8:31	22.5	7.1
8/9/12 8:46	22.51	7.13
8/9/12 9:01	22.54	7.19
8/9/12 9:16	22.59	7.25
8/9/12 9:31	22.66	7.33
8/9/12 9:46	22.73	7.4
8/9/12 10:01	22.8	7.5
8/9/12 10:16	22.89	7.6
8/9/12 10:31	22.97	7.69
8/9/12 10:46	23.06	7.78
8/9/12 11:01	23.15	7.87
8/9/12 11:16	23.25	7.98
8/9/12 11:31	23.36	8.09
8/9/12 11:46	23.47	8.21
8/9/12 12:01	23.56	8.29
8/9/12 12:16	23.66	8.4
8/9/12 12:31	23.78	8.51
8/9/12 12:46	23.92	8.61
8/9/12 13:01	24.02	8.71
8/9/12 13:16	24.15	8.82
8/9/12 13:31	24.2	8.88
8/9/12 13:46	24.3	8.99
8/9/12 14:01	24.38	9.08
8/9/12 14:16	24.5	9.16
8/9/12 14:31	24.63	9.26
8/9/12 14:46	24.71	9.34
8/9/12 15:01	24.81	9.41
8/9/12 15:16	24.89	9.48
8/9/12 15:31	24.99	9.55
8/9/12 15:46	25.09	9.63
8/9/12 16:01	25.18	9.69
8/9/12 16:16	25.26	9.74
8/9/12 16:31	25.32	9.8
8/9/12 16:46	25.36	9.83
8/9/12 17:01	25.39	9.84
8/9/12 17:16	25.39	9.84
8/9/12 17:31	25.39	9.84
8/9/12 17:46	25.39	9.83
8/9/12 18:01	25.4	9.84
8/9/12 18:16	25.38	9.8
8/9/12 18:31	25.37	9.78
8/9/12 18:46	25.35	9.74
8/9/12 19:01	25.34	9.7
8/9/12 19:16	25.31	9.63
8/9/12 19:31	25.29	9.56
8/9/12 19:46	25.28	9.5
8/9/12 20:01	25.26	9.43
8/9/12 20:16	25.23	9.35
8/9/12 20:31	25.2	9.26
8/9/12 20:46	25.16	9.18
8/9/12 21:01	25.13	9.09
8/9/12 21:16	25.09	9
8/9/12 21:31	25.05	8.9
8/9/12 21:46	25.01	8.83
8/9/12 22:01	24.95	8.73
8/9/12 22:16	24.9	8.66
8/9/12 22:31	24.83	8.55
8/9/12 22:46	24.77	8.48
8/9/12 23:01	24.71	8.39
8/9/12 23:16	24.65	8.29
8/9/12 23:31	24.59	8.23
8/9/12 23:46	24.53	8.14
8/10/12 0:01	24.48	8.06
8/10/12 0:16	24.43	7.98
8/10/12 0:31	24.38	7.91
8/10/12 0:46	24.33	7.85
8/10/12 1:01	24.28	7.79
8/10/12 1:16	24.24	7.72
8/10/12 1:31	24.19	7.65
8/10/12 1:46	24.14	7.59
8/10/12 2:01	24.09	7.52
8/10/12 2:16	24.05	7.47
8/10/12 2:31	24	7.42
8/10/12 2:46	23.95	7.38
8/10/12 3:01	23.9	7.32
8/10/12 3:16	23.84	7.28
8/10/12 3:31	23.79	7.23
8/10/12 3:46	23.74	7.2
8/10/12 4:01	23.68	7.16
8/10/12 4:16	23.63	7.12
8/10/12 4:31	23.57	7.09
8/10/12 4:46	23.52	7.05
8/10/12 5:01	23.47	7.03
8/10/12 5:16	23.43	7
8/10/12 5:31	23.38	6.97
8/10/12 5:46	23.33	6.96
8/10/12 6:01	23.28	6.92
8/10/12 6:16	23.24	6.9
8/10/12 6:31	23.2	6.88
8/10/12 6:46	23.15	6.86
8/10/12 7:01	23.12	6.85
8/10/12 7:16	23.07	6.84
8/10/12 7:31	23.04	6.83
8/10/12 7:46	23.02	6.82
8/10/12 8:01	22.99	6.81
8/10/12 8:16	22.94	6.81
8/10/12 8:31	22.92	6.83
8/10/12 8:46	22.91	6.85
8/10/12 9:01	22.88	6.85
8/10/12 9:16	22.87	6.85
8/10/12 9:31	22.85	6.87
8/10/12 9:46	22.84	6.88
8/10/12 10:01	22.81	6.88
8/10/12 10:16	22.79	6.87
8/10/12 10:31	22.77	6.88
8/10/12 10:46	22.75	6.89
8/10/12 11:01	22.74	6.9
8/10/12 11:16	22.74	6.93
8/10/12 11:31	22.73	6.96
8/10/12 11:46	22.77	7.03
8/10/12 12:01	22.82	7.12
8/10/12 12:16	22.82	7.16
8/10/12 12:31	22.85	7.24
8/10/12 12:46	22.95	7.36
8/10/12 13:01	23.03	7.45
8/10/12 13:16	23.07	7.53
8/10/12 13:31	23.09	7.57
8/10/12 13:46	23.15	7.66
8/10/12 14:01	23.2	7.75
8/10/12 14:16	23.24	7.84
8/10/12 14:31	23.28	7.94
8/10/12 14:46	23.31	8
8/10/12 15:01	23.34	8.08
8/10/12 15:16	23.37	8.14
8/10/12 15:31	23.39	8.2
8/10/12 15:46	23.39	8.21
8/10/12 16:01	23.38	8.23
8/10/12 16:16	23.38	8.25
8/10/12 16:31	23.35	8.26
8/10/12 16:46	23.34	8.27
8/10/12 17:01	23.34	8.27
8/10/12 17:16	23.33	8.24
8/10/12 17:31	23.32	8.23
8/10/12 17:46	23.32	8.18
8/10/12 18:01	23.3	8.2
8/10/12 18:16	23.29	8.18
8/10/12 18:31	23.29	8.17
8/10/12 18:46	23.27	8.17
8/10/12 19:01	23.26	8.14
8/10/12 19:16	23.25	8.14
8/10/12 19:31	23.24	8.13
8/10/12 19:46	23.22	8.09
8/10/12 20:01	23.2	8.08
8/10/12 20:16	23.18	8.05
8/10/12 20:31	23.16	8.01
8/10/12 20:46	23.13	7.96
8/10/12 21:01	23.09	7.91
8/10/12 21:16	23.05	7.87
8/10/12 21:31	23.02	7.83
8/10/12 21:46	22.98	7.8
8/10/12 22:01	22.96	7.75
8/10/12 22:16	22.92	7.7
8/10/12 22:31	22.87	7.65
8/10/12 22:46	22.83	7.6
8/10/12 23:01	22.8	7.56
8/10/12 23:16	22.77	7.52
8/10/12 23:31	22.74	7.49
8/10/12 23:46	22.71	7.45
8/11/12 0:01	22.68	7.42
8/11/12 0:16	22.64	7.39
8/11/12 0:31	22.6	7.35
8/11/12 0:46	22.57	7.32
8/11/12 1:01	22.53	7.29
8/11/12 1:16	22.5	7.27
8/11/12 1:31	22.48	7.23
8/11/12 1:46	22.46	7.21
8/11/12 2:01	22.43	7.18
8/11/12 2:16	22.4	7.15
8/11/12 2:31	22.38	7.12
8/11/12 2:46	22.35	7.1
8/11/12 3:01	22.32	7.08
8/11/12 3:16	22.3	7.05
8/11/12 3:31	22.28	7.03
8/11/12 3:46	22.25	7.01
8/11/12 4:01	22.24	7
8/11/12 4:16	22.21	6.98
8/11/12 4:31	22.18	6.97
8/11/12 4:46	22.16	6.95
8/11/12 5:01	22.13	6.94
8/11/12 5:16	22.11	6.93
8/11/12 5:31	22.09	6.92
8/11/12 5:46	22.07	6.91
8/11/12 6:01	22.04	6.89
8/11/12 6:16	22.02	6.88
8/11/12 6:31	21.99	6.87
8/11/12 6:46	21.97	6.85
8/11/12 7:01	21.95	6.85
8/11/12 7:16	21.93	6.85
8/11/12 7:31	21.91	6.86
8/11/12 7:46	21.89	6.88
8/11/12 8:01	21.87	6.91
8/11/12 8:16	21.85	6.93
8/11/12 8:31	21.82	6.95
8/11/12 8:46	21.77	6.96
8/11/12 9:01	21.74	6.97
8/11/12 9:16	21.69	6.98
8/11/12 9:31	21.64	6.99
8/11/12 9:46	21.59	7
8/11/12 10:01	21.55	7.05
8/11/12 10:16	21.53	7.1
8/11/12 10:31	21.51	7.17
8/11/12 10:46	21.51	7.26
8/11/12 11:01	21.53	7.35
8/11/12 11:16	21.5	7.38
8/11/12 11:31	21.46	7.41
8/11/12 11:46	21.44	7.44
8/11/12 12:01	21.44	7.47
8/11/12 12:16	21.41	7.46
8/11/12 12:31	21.39	7.47
8/11/12 12:46	21.39	7.5
8/11/12 13:01	21.39	7.54
8/11/12 13:16	21.39	7.58
8/11/12 13:31	21.38	7.6
8/11/12 13:46	21.37	7.62
8/11/12 14:01	21.35	7.63
8/11/12 14:16	21.34	7.65
8/11/12 14:31	21.34	7.69
8/11/12 14:46	21.35	7.73
8/11/12 15:01	21.37	7.8
8/11/12 15:16	21.41	7.88
8/11/12 15:31	21.44	7.96
8/11/12 15:46	21.52	8.07
8/11/12 16:01	21.61	8.17
8/11/12 16:16	21.72	8.27
8/11/12 16:31	21.81	8.37
8/11/12 16:46	21.88	8.47
8/11/12 17:01	21.95	8.56
8/11/12 17:16	22.01	8.64
8/11/12 17:31	22.06	8.7
8/11/12 17:46	22.1	8.77
8/11/12 18:01	22.14	8.8
8/11/12 18:16	22.19	8.84
8/11/12 18:31	22.22	8.86
8/11/12 18:46	22.22	8.86
8/11/12 19:01	22.25	8.91
8/11/12 19:16	22.26	8.9
8/11/12 19:31	22.25	8.89
8/11/12 19:46	22.23	8.86
8/11/12 20:01	22.22	8.86
8/11/12 20:16	22.2	8.82
8/11/12 20:31	22.17	8.78
8/11/12 20:46	22.14	8.73
8/11/12 21:01	22.1	8.68
8/11/12 21:16	22.07	8.63
8/11/12 21:31	22.04	8.59
8/11/12 21:46	22.01	8.55
8/11/12 22:01	21.98	8.49
8/11/12 22:16	21.94	8.43
8/11/12 22:31	21.9	8.37
8/11/12 22:46	21.86	8.32
8/11/12 23:01	21.81	8.26
8/11/12 23:16	21.77	8.21
8/11/12 23:31	21.72	8.16
8/11/12 23:46	21.68	8.1
8/12/12 0:01	21.62	8.06
8/12/12 0:16	21.57	8.01
8/12/12 0:31	21.52	7.96
8/12/12 0:46	21.46	7.91
8/12/12 1:01	21.41	7.86
8/12/12 1:16	21.36	7.81
8/12/12 1:31	21.31	7.77
8/12/12 1:46	21.27	7.72
8/12/12 2:01	21.22	7.68
8/12/12 2:16	21.19	7.64
8/12/12 2:31	21.14	7.6
8/12/12 2:46	21.1	7.57
8/12/12 3:01	21.06	7.53
8/12/12 3:16	21.03	7.5
8/12/12 3:31	20.99	7.47
8/12/12 3:46	20.95	7.44
8/12/12 4:01	20.91	7.42
8/12/12 4:16	20.88	7.39
8/12/12 4:31	20.84	7.37
8/12/12 4:46	20.8	7.35
8/12/12 5:01	20.77	7.33
8/12/12 5:16	20.73	7.32
8/12/12 5:31	20.7	7.3
8/12/12 5:46	20.68	7.28
8/12/12 6:01	20.64	7.26
8/12/12 6:16	20.61	7.25
8/12/12 6:31	20.58	7.24
8/12/12 6:46	20.54	7.24
8/12/12 7:01	20.51	7.23
8/12/12 7:16	20.49	7.25
8/12/12 7:31	20.47	7.27
8/12/12 7:46	20.45	7.3
8/12/12 8:01	20.44	7.34
8/12/12 8:16	20.44	7.38
8/12/12 8:31	20.45	7.44
8/12/12 8:46	20.47	7.47
8/12/12 9:01	20.46	7.5
8/12/12 9:16	20.5	7.58
8/12/12 9:31	20.52	7.65
8/12/12 9:46	20.56	7.73
8/12/12 10:01	20.64	7.82
8/12/12 10:16	20.74	7.93
8/12/12 10:31	20.83	8.04
8/12/12 10:46	20.93	8.14
8/12/12 11:01	21.04	8.25
8/12/12 11:16	21.14	8.35
8/12/12 11:31	21.24	8.46
8/12/12 11:46	21.34	8.56
8/12/12 12:01	21.44	8.68
8/12/12 12:16	21.56	8.78
8/12/12 12:31	21.67	8.88
8/12/12 12:46	21.8	8.98
8/12/12 13:01	21.92	9.09
8/12/12 13:16	22.05	9.19
8/12/12 13:31	22.17	9.28
8/12/12 13:46	22.3	9.37
8/12/12 14:01	22.41	9.48
8/12/12 14:16	22.53	9.55
8/12/12 14:31	22.64	9.64
8/12/12 14:46	22.75	9.72
8/12/12 15:01	22.86	9.79
8/12/12 15:16	22.96	9.86
8/12/12 15:31	23.06	9.94
8/12/12 15:46	23.14	10.01
8/12/12 16:01	23.23	10.04
8/12/12 16:16	23.31	10.08
8/12/12 16:31	23.39	10.14
8/12/12 16:46	23.45	10.16
8/12/12 17:01	23.51	10.2
8/12/12 17:16	23.55	10.21
8/12/12 17:31	23.58	10.21
8/12/12 17:46	23.59	10.21
8/12/12 18:01	23.6	10.19
8/12/12 18:16	23.61	10.19
8/12/12 18:31	23.6	10.14
8/12/12 18:46	23.58	10.11
8/12/12 19:01	23.57	10.07
8/12/12 19:16	23.54	10.02
8/12/12 19:31	23.51	9.96
8/12/12 19:46	23.46	9.86
8/12/12 20:01	23.42	9.81
8/12/12 20:16	23.37	9.72
8/12/12 20:31	23.33	9.63
8/12/12 20:46	23.29	9.54
8/12/12 21:01	23.23	9.44
8/12/12 21:16	23.18	9.35
8/12/12 21:31	23.13	9.27
8/12/12 21:46	23.08	9.17
8/12/12 22:01	23.03	9.07
8/12/12 22:16	22.98	8.99
8/12/12 22:31	22.92	8.88
8/12/12 22:46	22.86	8.81
8/12/12 23:01	22.81	8.73
8/12/12 23:16	22.75	8.65
8/12/12 23:31	22.69	8.57
8/12/12 23:46	22.63	8.48
8/13/12 0:01	22.58	8.41
8/13/12 0:16	22.54	8.34
8/13/12 0:31	22.48	8.26
8/13/12 0:46	22.43	8.19
8/13/12 1:01	22.38	8.12
8/13/12 1:16	22.35	8.06
8/13/12 1:31	22.3	7.99
8/13/12 1:46	22.25	7.93
8/13/12 2:01	22.21	7.87
8/13/12 2:16	22.17	7.82
8/13/12 2:31	22.13	7.76
8/13/12 2:46	22.09	7.71
8/13/12 3:01	22.05	7.65
8/13/12 3:16	22	7.61
8/13/12 3:31	21.95	7.57
8/13/12 3:46	21.9	7.52
8/13/12 4:01	21.85	7.49
8/13/12 4:16	21.8	7.45
8/13/12 4:31	21.74	7.41
8/13/12 4:46	21.68	7.38
8/13/12 5:01	21.63	7.35
8/13/12 5:16	21.58	7.33
8/13/12 5:31	21.53	7.3
8/13/12 5:46	21.49	7.27
8/13/12 6:01	21.45	7.24
8/13/12 6:16	21.41	7.22
8/13/12 6:31	21.36	7.21
8/13/12 6:46	21.33	7.2
8/13/12 7:01	21.3	7.2
8/13/12 7:16	21.27	7.21
8/13/12 7:31	21.23	7.23
8/13/12 7:46	21.22	7.25
8/13/12 8:01	21.21	7.28
8/13/12 8:16	21.21	7.32
8/13/12 8:31	21.22	7.37
8/13/12 8:46	21.24	7.45
8/13/12 9:01	21.27	7.52
8/13/12 9:16	21.31	7.6
8/13/12 9:31	21.36	7.68
8/13/12 9:46	21.41	7.78
8/13/12 10:01	21.48	7.87
8/13/12 10:16	21.55	7.97
8/13/12 10:31	21.64	8.08
8/13/12 10:46	21.73	8.2
8/13/12 11:01	21.84	8.33
8/13/12 11:16	21.95	8.43
8/13/12 11:31	22.06	8.54
8/13/12 11:46	22.19	8.66
8/13/12 12:01	22.31	8.77
8/13/12 12:16	22.43	8.89
8/13/12 12:31	22.54	9.01
8/13/12 12:46	22.66	9.12
8/13/12 13:01	22.78	9.23
8/13/12 13:16	22.9	9.34
8/13/12 13:31	23.03	9.44
8/13/12 13:46	23.13	9.57
8/13/12 14:01	23.23	9.66
8/13/12 14:16	23.33	9.76
8/13/12 14:31	23.43	9.85
8/13/12 14:46	23.51	9.94
8/13/12 15:01	23.62	10.03
8/13/12 15:16	23.72	10.12
8/13/12 15:31	23.81	10.2
8/13/12 15:46	23.9	10.26
8/13/12 16:01	23.99	10.34
8/13/12 16:16	24.07	10.38
8/13/12 16:31	24.13	10.43
8/13/12 16:46	24.19	10.48
8/13/12 17:01	24.23	10.49
8/13/12 17:16	24.23	10.49
8/13/12 17:31	24.17	10.44
8/13/12 17:46	24.11	10.36
8/13/12 18:01	24.09	10.34
8/13/12 18:16	24.06	10.33
8/13/12 18:31	24.04	10.27
8/13/12 18:46	23.99	10.23
8/13/12 19:01	23.94	10.15
8/13/12 19:16	23.89	10.09
8/13/12 19:31	23.83	10.02
8/13/12 19:46	23.75	9.92
8/13/12 20:01	23.68	9.82
8/13/12 20:16	23.61	9.72
8/13/12 20:31	23.53	9.62
8/13/12 20:46	23.44	9.5
8/13/12 21:01	23.37	9.4
8/13/12 21:16	23.29	9.29
8/13/12 21:31	23.22	9.18
8/13/12 21:46	23.14	9.11
8/13/12 22:01	23.08	9.01
8/13/12 22:16	23.02	8.92
8/13/12 22:31	22.96	8.83
8/13/12 22:46	22.92	8.75
8/13/12 23:01	22.87	8.67
8/13/12 23:16	22.81	8.59
8/13/12 23:31	22.75	8.51
8/13/12 23:46	22.69	8.44
8/14/12 0:01	22.64	8.36
8/14/12 0:16	22.58	8.28
8/14/12 0:31	22.52	8.21
8/14/12 0:46	22.46	8.15
8/14/12 1:01	22.4	8.08
8/14/12 1:16	22.34	8.01
8/14/12 1:31	22.28	7.96
8/14/12 1:46	22.22	7.89
8/14/12 2:01	22.16	7.83
