Time,CO2
-40.0,0.00011582673286358175
-39.00122785568237,8.553777491044849e-05
-38.99992227554321,8.549126145078264e-05
-38.99932289123535,8.546990833833096e-05
-38.999074935913086,8.546107508804342e-05
-37.999948501586914,5.6827670285626844e-05
-37.99992084503174,5.682723949838986e-05
-37.99921989440918,5.681633108192099e-05
-37.99883842468262,5.681040245976894e-05
-37.00046634674072,4.8464268283499775e-05
-37.000346660614014,4.846269069680837e-05
-36.99960660934448,4.845292533899729e-05
-36.99898719787598,4.844473769726844e-05
-36.00120401382446,2.58648879550053e-05
-36.00079822540283,2.5854899278226318e-05
-36.00067090988159,2.5851765714513775e-05
-36.000035762786865,2.583613573657799e-05
-35.00001335144043,1.3882915093292395e-06
-34.99932241439819,1.3678633694105002e-06
-34.99897861480713,1.3576949413659757e-06
-34.99644708633423,1.2827448420755624e-06
-33.9997820854187,-3.20833549322919e-05
-33.999250411987305,-3.2099668916654576e-05
-33.99821949005127,-3.213128672279299e-05
-33.99812889099121,-3.21340643838578e-05
-33.0012469291687,-6.306164642110639e-05
-33.00026035308838,-6.31023128982406e-05
-32.99990653991699,-6.311690656220109e-05
-32.9984335899353,-6.31777153763008e-05
-31.999751567840576,-0.00010566796336510491
-31.999749660491943,-0.00010566801070958032
-31.998247623443604,-0.00010570521146071258
-31.997838973999023,-0.00010571530370861808
-30.999922275543213,-0.00011341181983618759
-30.999582290649414,-0.00011341539080836535
-30.99916648864746,-0.0001134197652062044
-30.99823570251465,-0.00011342958567618801
-30.001211166381836,-0.00012886302320208986
-30.000089645385742,-0.0001288661940779927
-29.99974536895752,-0.00012886715222099152
-29.999695301055908,-0.00012886729096788524
-29.001221179962158,-0.0001271080393963408
-28.999890327453613,-0.00012713376095754614
-28.9991717338562,-0.0001271477179875799
-28.997604370117188,-0.00012717832715756588
-28.0011944770813,-0.00015563316922548656
-27.999733448028564,-0.00015563341058234147
-27.999079704284668,-0.0001556334275376537
-27.998672485351562,-0.00015563340964840238
-27.000633716583252,-0.00013449027731536395
