Time,CO2
-40.0,0.00016740785046863264
-39.00112056732178,8.578364299926394e-05
-39.000051498413086,8.565695224342431e-05
-38.99999809265137,8.565062313444519e-05
-38.999393463134766,8.557896712867215e-05
-38.000300884246826,-3.42660320725192e-06
-37.99989700317383,-3.4373428042047456e-06
-37.998276710510254,-3.4801144547448563e-06
-37.99802923202515,-3.486603079981238e-06
-37.00076198577881,2.4910683981269674e-05
-37.000144958496094,2.4936915930130375e-05
-36.99965238571167,2.4957842280993936e-05
-36.99925184249878,2.497484928026498e-05
-36.0006422996521,3.5682798562654786e-05
-36.00036573410034,3.567562172957536e-05
-35.99935817718506,3.564942184512343e-05
-35.99893522262573,3.563839834419792e-05
-35.000295639038086,-3.6799889806414875e-06
-34.99966526031494,-3.695244468340568e-06
-34.999454975128174,-3.700325774848231e-06
-34.99879169464111,-3.716327987054142e-06
-34.00085639953613,-1.705618906284957e-05
-34.000643730163574,-1.7063699385243183e-05
-34.000608921051025,-1.7064929124844297e-05
-33.99873113632202,-1.713146453070557e-05
-33.000661849975586,-7.487937958920855e-05
-33.00052881240845,-7.488572433576392e-05
-32.9993371963501,-7.494248658487947e-05
-32.999284744262695,-7.494498232532554e-05
-31.999807834625244,-9.310694791170597e-05
-31.999778270721436,-9.310701496280735e-05
-31.999356269836426,-9.310797160470811e-05
-31.99910593032837,-9.31085386976912e-05
-31.000744819641113,-0.00010455254289368892
-31.000624656677246,-0.00010455641858978457
-30.99959659576416,-0.00010458961553618822
-30.99910259246826,-0.00010460559161367633
-30.000614166259766,-0.00015486048762887195
-30.000521183013916,-0.00015486551054992673
-29.9998836517334,-0.0001548999448109164
-29.99861764907837,-0.00015496829842463752
-29.000893592834473,-0.00021459268931827165
-29.00045919418335,-0.00021462827993265528
-28.999980449676514,-0.00021466752074082056
-28.99773120880127,-0.00021485211873935664
-28.00078773498535,-0.0002926519304487044
-28.000252723693848,-0.0002926688383504754
-27.999918937683105,-0.0002926793611699967
-27.999170780181885,-0.0002927028753418365
-27.000484943389893,-0.0002834284269219926
-26.99952745437622,-0.0002834268014806874
-26.99941349029541,-0.0002834266148420008
-26.998375415802002,-0.0002834249816732754
-26.00133991241455,-0.0003194689022342521
-26.00064468383789,-0.00031950771141435127
-26.000617504119873,-0.0003195092286788879
-26.000173568725586,-0.00031953401101725504
-24.999884128570557,-0.00035426075926618336
-24.9985671043396,-0.0003542486079719235
-24.998228549957275,-0.0003542454469989677
-24.998197078704834,-0.00035424515238543776
-24.00145387649536,-0.00030249679381009933
-23.999869346618652,-0.0003023850219452743
-23.99938440322876,-0.00030235081969459405
-23.99885129928589,-0.0003023132237046067
-23.00057601928711,-0.0002537020747583611
-22.999409198760986,-0.0002536898771327663
-22.99915885925293,-0.00025368727952698294
-22.997970581054688,-0.00025367504286326494
-22.00034475326538,-0.0002645320064260608
-21.999298095703125,-0.0002645306417148766
-21.999111652374268,-0.00026453038814587787
-21.9986572265625,-0.0002645297568470699
-21.00093364715576,-0.00023422012751389955
